f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,label
-548.2523803710938,112.43144226074219,15.353936195373535,33.07011795043945,36.47663879394531,8.78571605682373,18.00333023071289,13.46675968170166,8.459586143493652,15.234634399414062,4.518036365509033,10.9032621383667,7.514434337615967,654.3899118700019,1436.2243442313365,0.08324528485536575,0.05266423523426056,0.06236906349658966,0.0915745198726654,0.2118387371301651,0.4624299108982086,0.742030918598175,0.9471648931503296,0.9984978437423706,0.7978389859199524,0.45966455340385437,0.1767636090517044,0.005847953725606203,0.008841007313829786,NORMAL
-538.7569580078125,112.27470397949219,22.734899520874023,32.45834732055664,36.88887023925781,2.9793217182159424,29.97450828552246,16.229774475097656,10.266714096069336,18.144866943359375,8.117106437683105,13.26406192779541,1.6493215560913086,613.1787398807722,1446.8535760648008,0.05439687892794609,0.03366308659315109,0.03929732367396355,0.07145754992961884,0.17823286354541779,0.433102011680603,0.7374173998832703,0.9470878839492798,0.9999852180480957,0.7475718259811401,0.42225244641304016,0.15309956669807434,0.008231342770159245,0.007209940159574468,NORMAL
-508.7743225097656,111.94465637207031,10.80990982055664,20.683534622192383,38.54499053955078,12.01848316192627,24.23126792907715,12.245584487915039,9.610944747924805,18.260732650756836,8.599184036254883,15.258289337158203,1.1378675699234009,722.5306912093921,1522.7079029672338,0.06708375364542007,0.046850524842739105,0.05374372750520706,0.08892583101987839,0.20542435348033905,0.4729466438293457,0.7717785239219666,0.9467582106590271,0.9988628029823303,0.8073968887329102,0.46710652112960815,0.17446057498455048,0.008317874744534492,0.007978723404255319,NORMAL
-541.86181640625,128.52818298339844,14.602324485778809,34.481319427490234,31.150644302368164,13.533228874206543,23.061012268066406,9.7283353805542,10.998933792114258,18.864459991455078,7.926204681396484,10.449726104736328,8.491460800170898,499.014517432335,1204.4869670231687,0.06337486207485199,0.05307391285896301,0.04949617385864258,0.07886432111263275,0.1951856166124344,0.46178704500198364,0.7700103521347046,0.9577633738517761,0.9994951486587524,0.7738039493560791,0.44128865003585815,0.16079099476337433,0.00838420633226633,0.00679438164893617,NORMAL
-500.4435729980469,96.49180603027344,29.03574562072754,23.0614013671875,35.160560607910156,19.705862045288086,26.04648208618164,8.124841690063477,12.000344276428223,17.466176986694336,6.179965496063232,9.362565994262695,5.248207092285156,1017.3960322375547,1705.6045268112093,0.11033856868743896,0.09227990359067917,0.07145095616579056,0.08508612960577011,0.22426430881023407,0.4866202771663666,0.7634163498878479,0.9571024179458618,0.9869106411933899,0.7396780848503113,0.42692676186561584,0.18046148121356964,0.00871342048048973,0.016798952792553192,NORMAL
-502.76611328125,115.77626037597656,12.55187702178955,30.64802360534668,30.5479793548584,-1.4307440519332886,17.69389533996582,6.491625785827637,7.668785095214844,14.069746017456055,1.649053692817688,9.667608261108398,7.803846836090088,870.0402509962621,1608.429476791752,0.1188654899597168,0.11038103699684143,0.13355331122875214,0.14389154314994812,0.23890084028244019,0.4954227805137634,0.7795705795288086,0.9529732465744019,0.988089919090271,0.7542827725410461,0.4152611196041107,0.18922312557697296,0.005914792884141207,0.012212225731382979,NORMAL
-509.0333251953125,98.92861938476562,18.01706886291504,29.192363739013672,31.405242919921875,-1.7238401174545288,16.91983413696289,12.640032768249512,11.493311882019043,16.869365692138672,5.528878211975098,11.520166397094727,6.6703691482543945,932.8688567006504,1740.6499439743136,0.11356411874294281,0.07997328042984009,0.08552355319261551,0.14165031909942627,0.2705112099647522,0.5077385306358337,0.7539634704589844,0.9388277530670166,0.9967402815818787,0.7583497166633606,0.4413926601409912,0.20488566160202026,0.0058302003890275955,0.014108211436170214,NORMAL
-501.8044738769531,123.86348724365234,16.595605850219727,22.180540084838867,30.215984344482422,1.883100986480713,17.91933822631836,4.003695011138916,6.052133083343506,7.858236789703369,-1.0770601034164429,7.700353622436523,2.1432156562805176,813.5887744952582,1564.1673293989077,0.15288645029067993,0.110544353723526,0.18383179605007172,0.23140721023082733,0.34252965450286865,0.594748854637146,0.7951487302780151,0.944762110710144,0.9971524477005005,0.8181730508804321,0.5025510191917419,0.2713490128517151,0.005886469967663288,0.011957696143617021,NORMAL
-501.8707275390625,121.31385803222656,22.491884231567383,25.36430549621582,35.36909484863281,7.5582990646362305,17.35338020324707,5.7460832595825195,5.022758960723877,6.62819242477417,-2.7425689697265625,8.029760360717773,1.6615426540374756,791.0744357895309,1569.4554786873846,0.16763374209403992,0.12106230854988098,0.1243773028254509,0.1422726809978485,0.2593521475791931,0.4942980408668518,0.7158941626548767,0.9711105823516846,0.993110179901123,0.68436199426651,0.4066813588142395,0.25199905037879944,0.006051973905414343,0.011968085106382979,NORMAL
-479.54351806640625,117.3218002319336,3.329383373260498,28.057323455810547,29.093210220336914,4.0419602394104,18.56883430480957,2.4904274940490723,4.529689311981201,9.016031265258789,0.6301491856575012,9.412739753723145,5.366642951965332,895.6506785800173,1569.5245157459149,0.19272281229496002,0.1297014355659485,0.14938072860240936,0.1488749384880066,0.23635882139205933,0.48128068447113037,0.7427915930747986,0.9759539365768433,0.979142427444458,0.7902013659477234,0.4681030511856079,0.24820682406425476,0.00595224229618907,0.014996467752659575,NORMAL
-473.71405029296875,120.39893341064453,4.116575717926025,23.5455265045166,25.38568687438965,6.311468124389648,20.533626556396484,-0.5048736333847046,4.917513370513916,10.181607246398926,1.3906441926956177,10.529606819152832,1.9793212413787842,902.8172376211601,1576.2489441334912,0.1646050661802292,0.10414698719978333,0.13971421122550964,0.17243987321853638,0.27112650871276855,0.4938901662826538,0.7262135744094849,0.9685011506080627,0.9780787825584412,0.764137327671051,0.4469015300273895,0.22887898981571198,0.0060504344291985035,0.018294963430851064,NORMAL
-483.0428161621094,122.62284088134766,2.469877243041992,17.308574676513672,29.297576904296875,12.667845726013184,26.537002563476562,4.967852592468262,5.795485973358154,14.667027473449707,4.928271293640137,13.515748023986816,1.731555700302124,768.632994978471,1473.6464803183217,0.08633024990558624,0.055203940719366074,0.0651947408914566,0.10522432625293732,0.2318592667579651,0.5153368711471558,0.7898609042167664,0.9642307162284851,0.9970594644546509,0.8076919317245483,0.46813181042671204,0.18408091366291046,0.007933562621474266,0.00874750664893617,NORMAL
-468.41650390625,125.58383178710938,9.725361824035645,44.923179626464844,21.685161590576172,4.468912124633789,17.577392578125,-3.766279935836792,1.6063520908355713,-1.3196220397949219,-6.002307415008545,6.5194091796875,1.6793853044509888,840.9408902657755,1376.4473480585366,0.059223514050245285,0.05087440088391304,0.15478909015655518,0.33358827233314514,0.4092157781124115,0.41316017508506775,0.4275687634944916,0.670393705368042,0.8064759969711304,0.6976004838943481,0.3385753631591797,0.12072761356830597,0.008221709169447422,0.02587371176861702,NORMAL
-488.4422302246094,116.8089599609375,9.848928451538086,25.9584903717041,22.04892921447754,16.686071395874023,9.6935396194458,-5.828225612640381,-5.856179714202881,7.066886901855469,1.7976208925247192,12.166047096252441,10.642861366271973,968.9121807100125,1549.6364287945687,0.13621388375759125,0.125655397772789,0.10301152616739273,0.10596127063035965,0.1880323886871338,0.33333998918533325,0.48163118958473206,0.6988778710365295,0.8879122734069824,0.7431438565254211,0.4003480076789856,0.16992327570915222,0.006028696428984404,0.019874085771276594,NORMAL
-539.7907104492188,140.42132568359375,2.698399782180786,45.59945297241211,24.99492073059082,5.521865367889404,10.426961898803711,-7.541944980621338,-7.06397008895874,11.792415618896484,6.467794895172119,3.9634461402893066,8.32114028930664,592.6219591092314,1121.2803815238508,0.07266947627067566,0.059118688106536865,0.0709061399102211,0.13217481970787048,0.22876092791557312,0.34910669922828674,0.5159470438957214,0.733757495880127,0.9828514456748962,0.6675525903701782,0.3542450964450836,0.15513256192207336,0.006071264389902353,0.0172612616356383,NORMAL
-514.5286254882812,103.9420394897461,26.141977310180664,29.164199829101562,22.82370948791504,14.383408546447754,9.100348472595215,4.25026273727417,-3.66398549079895,13.598477363586426,-1.4678045511245728,1.8334832191467285,14.057101249694824,998.6631598338894,1669.539508476601,0.10656250268220901,0.06038960441946983,0.05719471350312233,0.061536308377981186,0.09378643333911896,0.2201152890920639,0.4547240138053894,0.7115296125411987,0.9802502393722534,0.7192862629890442,0.4323388636112213,0.20970052480697632,0.00600196560844779,0.019546833444148936,NORMAL
-517.8922729492188,126.74620819091797,8.27314281463623,20.512765884399414,24.4993953704834,0.9749243855476379,17.639545440673828,-2.084057331085205,4.444970607757568,10.891490936279297,1.5831128358840942,6.040437698364258,16.85875129699707,761.3781215864948,1398.2066344223003,0.0886906087398529,0.0698564201593399,0.0637172982096672,0.08368807286024094,0.09383326023817062,0.18785792589187622,0.38065677881240845,0.6207095384597778,0.9418566823005676,0.7500200271606445,0.4130121171474457,0.17593464255332947,0.006216282490640879,0.019957197473404256,NORMAL
-497.9987487792969,97.16299438476562,15.746747016906738,32.63542175292969,22.354454040527344,17.774003982543945,14.348073959350586,-3.706937313079834,-4.8097944259643555,18.76858139038086,-2.908561944961548,9.827831268310547,4.073492050170898,1105.838727004978,1704.8312452227267,0.1046195775270462,0.0740378201007843,0.08069775253534317,0.1466488391160965,0.2872775197029114,0.5089309215545654,0.7439982891082764,0.9390249848365784,0.9440680146217346,0.6817858219146729,0.3560010492801666,0.1690087765455246,0.005856458097696304,0.022471326462765957,NORMAL
-517.9404296875,95.24742126464844,27.957971572875977,27.78338050842285,24.518943786621094,12.450644493103027,14.447665214538574,1.1036105155944824,-1.655542254447937,15.431346893310547,2.7827436923980713,10.55479907989502,7.662352085113525,1047.9830654443695,1790.3352798049768,0.07808437943458557,0.05934333801269531,0.0780225470662117,0.14178885519504547,0.28105148673057556,0.5366021394729614,0.7856155037879944,0.9893291592597961,0.903192937374115,0.6624340415000916,0.3175283670425415,0.13528434932231903,0.005860601551830769,0.017349567819148936,NORMAL
-280.1679382324219,87.39049530029297,-4.122912883758545,17.808631896972656,4.599319934844971,10.468299865722656,-5.461723327636719,-8.75645637512207,-8.499711990356445,-2.2168781757354736,-6.737486362457275,3.1208198070526123,-4.1338958740234375,1859.5135036025717,1885.011011384922,0.3089997470378876,0.3370954692363739,0.40850767493247986,0.3706608712673187,0.4359646439552307,0.5325608253479004,0.5466161370277405,0.622939944267273,0.6581745147705078,0.6060929298400879,0.5107077360153198,0.41794353723526,0.015234655700623989,0.13104632953265766,NORMAL
-168.8600311279297,71.94290161132812,9.013510704040527,49.01972579956055,8.887370109558105,1.83079993724823,-4.42901611328125,-13.291696548461914,-21.801158905029297,1.839633822441101,-17.299131393432617,-6.346790313720703,-3.0338082313537598,1924.0483607121748,1663.802702301591,0.12183188647031784,0.17552787065505981,0.3220095634460449,0.4284716248512268,0.2833188474178314,0.2856207489967346,0.38875100016593933,0.5137722492218018,0.5920782089233398,0.4079756736755371,0.2715945243835449,0.17758922278881073,0.09761077165603638,0.16631370367005813,NORMAL
-166.65708923339844,56.30078125,14.764010429382324,25.02971076965332,17.549421310424805,16.381332397460938,-10.337239265441895,-14.158984184265137,-15.407082557678223,14.235283851623535,-9.481639862060547,1.381563425064087,-4.5749125480651855,2381.227599905162,1922.442869837791,0.22366021573543549,0.2009662687778473,0.29181957244873047,0.44389981031417847,0.3849148154258728,0.314141184091568,0.42120420932769775,0.6573991179466248,0.7881627678871155,0.45303574204444885,0.20824648439884186,0.21580184996128082,0.09314994513988495,0.21518841911764705,NORMAL
-211.57711791992188,86.49359130859375,6.491724491119385,41.21232223510742,18.13530731201172,6.9129533767700195,-5.958432197570801,-7.1092939376831055,-11.653260231018066,-0.2425440549850464,-11.749252319335938,-0.839089572429657,-7.363796234130859,1628.384588870151,1643.4764256939623,0.22785978019237518,0.29955896735191345,0.43471017479896545,0.40555694699287415,0.34522920846939087,0.33193686604499817,0.4013649821281433,0.5331278443336487,0.6714373230934143,0.6244903206825256,0.46755877137184143,0.33057862520217896,0.07893068343400955,0.11275261492768596,NORMAL
-75.01884460449219,141.80307006835938,-13.145249366760254,11.755556106567383,-3.6618599891662598,6.350862503051758,-8.271903991699219,1.8885592222213745,-9.159687995910645,1.09078049659729,-1.233140230178833,-2.700824737548828,-4.023634433746338,1254.8703388802037,1341.0875755781374,0.3411386013031006,0.24972940981388092,0.3818722665309906,0.42944326996803284,0.5986964106559753,0.3133564591407776,0.18558520078659058,0.2507338225841522,0.28299465775489807,0.20553630590438843,0.2384081482887268,0.6271045207977295,0.21173574030399323,0.09673665364583334,NORMAL
-70.88545227050781,84.31932067871094,14.299389839172363,3.4214975833892822,4.051295280456543,-15.614960670471191,-11.833396911621094,-6.198802471160889,-5.751423358917236,-8.944616317749023,0.5185421705245972,-8.673526763916016,-9.083030700683594,1974.6491083715634,1959.1039663760478,0.3376736342906952,0.361279159784317,0.3741474449634552,0.39643311500549316,0.38111332058906555,0.3964046537876129,0.363572359085083,0.31231892108917236,0.3041912913322449,0.3642430305480957,0.3901703953742981,0.3400132954120636,0.2560884356498718,0.16031052291027606,NORMAL
-34.059547424316406,91.20296478271484,-9.16643238067627,19.392972946166992,-6.144507884979248,-6.59984016418457,-3.982349157333374,-3.606065511703491,0.009464360773563385,5.958374977111816,-5.099562168121338,-2.8398513793945312,-6.283179759979248,1723.3362247188932,1714.3598124439197,0.4442780017852783,0.4925324618816376,0.6007470488548279,0.5194751620292664,0.348202109336853,0.296122282743454,0.2699457108974457,0.2876720428466797,0.392871230840683,0.42852821946144104,0.3840724527835846,0.4220995008945465,0.2972954511642456,0.1050592736352848,NORMAL
-55.639739990234375,70.00140380859375,10.582547187805176,4.851527690887451,8.737473487854004,-16.544349670410156,-2.349059820175171,-2.8811163902282715,-3.852755069732666,3.9781346321105957,-1.227718472480774,-4.491908550262451,-6.570655345916748,2145.9729375498478,2119.639461734486,0.2146526426076889,0.24321895837783813,0.25992825627326965,0.31024789810180664,0.4560889005661011,0.5119446516036987,0.4771047532558441,0.4469458758831024,0.35837969183921814,0.3091719150543213,0.24599649012088776,0.21881482005119324,0.2772204279899597,0.1468732190349544,NORMAL
-49.4119758605957,73.7187728881836,5.271507740020752,27.675870895385742,1.458287239074707,5.0112996101379395,-9.931085586547852,-16.082584381103516,-7.813612461090088,-5.78864049911499,-11.036833763122559,-1.8457683324813843,-14.209203720092773,1979.1056165096193,1796.160516479362,0.35513076186180115,0.38083478808403015,0.38284730911254883,0.3735670745372772,0.32784420251846313,0.32609084248542786,0.3152305483818054,0.3431169390678406,0.383555144071579,0.382809042930603,0.36561480164527893,0.3467833399772644,0.26357293128967285,0.15127403846153847,NORMAL
-43.239559173583984,58.08124923706055,-10.137019157409668,34.909568786621094,-6.1024909019470215,-0.3575075566768646,-20.818279266357422,-21.307252883911133,-15.016260147094727,-6.137326717376709,-13.437195777893066,-1.5618678331375122,-13.721281051635742,2065.927289811931,1735.0994181463354,0.3885282874107361,0.370836079120636,0.3997114300727844,0.36090347170829773,0.35221272706985474,0.38257870078086853,0.38786089420318604,0.37812528014183044,0.3229328691959381,0.3015815317630768,0.3037872016429901,0.35849136114120483,0.2530188262462616,0.16481119791666668,NORMAL
-54.27233123779297,113.05438232421875,-2.008404016494751,18.555654525756836,-2.2203121185302734,-8.07037353515625,-16.488935470581055,-8.51412582397461,-2.0800588130950928,-6.770537376403809,-1.7942512035369873,-5.305819988250732,-8.522117614746094,1487.9757910444291,1556.0416046314824,0.3468751013278961,0.3726430833339691,0.2651766836643219,0.22565901279449463,0.2585779130458832,0.28705862164497375,0.29641637206077576,0.3219406306743622,0.4484764337539673,0.5556337237358093,0.5751585960388184,0.4106476306915283,0.26770448684692383,0.10975378787878788,NORMAL
-102.44381713867188,121.51439666748047,25.83492660522461,18.89760398864746,-2.256612777709961,2.666364908218384,-6.44883394241333,-7.00108003616333,-9.063514709472656,-1.252791166305542,-11.86740493774414,-11.092483520507812,-11.910467147827148,1324.5492168760024,1571.964187208933,0.33660781383514404,0.18525370955467224,0.1689852774143219,0.1327151656150818,0.22873084247112274,0.19397005438804626,0.2538480758666992,0.27917104959487915,0.2806025445461273,0.7021656632423401,0.26923754811286926,0.19829092919826508,0.24540682137012482,0.08357416197311046,NORMAL
-14.768549919128418,64.0996322631836,0.9757859110832214,17.47527503967285,-3.732853651046753,-4.061788558959961,-11.893782615661621,-15.551263809204102,-10.237198829650879,-4.567399978637695,-13.412692070007324,-0.6864193677902222,-9.301249504089355,2346.0291550354314,1926.298697592673,0.3588384985923767,0.38861116766929626,0.405937522649765,0.4312689006328583,0.4692045748233795,0.4842069745063782,0.48498114943504333,0.5032883286476135,0.5126587748527527,0.512923002243042,0.4875859022140503,0.39228391647338867,0.25612974166870117,0.2094636694785276,NORMAL
-82.76525115966797,135.66232299804688,3.0192298889160156,31.847375869750977,-1.3229320049285889,1.6517553329467773,-2.7812671661376953,0.25165605545043945,-7.125429630279541,-0.8275056481361389,-2.678450584411621,-0.5099742412567139,-3.0168333053588867,1180.0833390775367,1347.231234260992,0.2256605327129364,0.3673384487628937,0.4316145181655884,0.6273472905158997,0.3360869288444519,0.20981737971305847,0.25611263513565063,0.2737235724925995,0.17668601870536804,0.2049533724784851,0.48511606454849243,0.3230073153972626,0.2500689923763275,0.0715774625365497,NORMAL
-61.53194046020508,123.06572723388672,-3.2721924781799316,28.191118240356445,0.5107405781745911,7.848295211791992,2.9966447353363037,-0.5423886775970459,-4.1663384437561035,-0.6529897451400757,-2.9051616191864014,-3.331221580505371,-8.472412109375,1370.621932461517,1481.6655577318936,0.4960562586784363,0.44153040647506714,0.38142433762550354,0.3649930953979492,0.4476020336151123,0.4705759286880493,0.5311099886894226,0.5836207866668701,0.40478232502937317,0.39391201734542847,0.37813296914100647,0.39623600244522095,0.2595301568508148,0.09729383006599379,NORMAL
-20.1868896484375,86.22173309326172,-22.70244598388672,9.318662643432617,-16.14404296875,-1.04229736328125,-9.353683471679688,-11.520362854003906,-4.688933372497559,-6.077982425689697,-2.5615293979644775,-1.822097897529602,-10.48810863494873,1922.717818105228,1678.650037278627,0.3523094654083252,0.4058670401573181,0.42687922716140747,0.4425426423549652,0.4309315085411072,0.3884196877479553,0.39043232798576355,0.4000905454158783,0.3985075354576111,0.40175876021385193,0.3789796829223633,0.35458454489707947,0.24413594603538513,0.155295904428681,NORMAL
-55.412960052490234,83.91163635253906,15.788201332092285,17.59518814086914,2.5372154712677,-0.7519891262054443,-3.834076404571533,-14.665560722351074,-9.0808744430542,-3.1453754901885986,-5.868366718292236,-5.913280963897705,-11.5591402053833,2020.919438845938,1864.2231617693178,0.41474947333335876,0.3663228154182434,0.3343885540962219,0.3069959878921509,0.3366575241088867,0.33433377742767334,0.3627462685108185,0.4105059802532196,0.3658427596092224,0.3738364279270172,0.40976691246032715,0.4310883581638336,0.2536294162273407,0.166748046875,NORMAL
-48.467437744140625,85.12899017333984,14.449888229370117,27.518327713012695,9.852631568908691,2.1155803203582764,2.354454278945923,-0.830230712890625,-9.93755054473877,-2.575646162033081,-5.213147163391113,-3.374957323074341,-10.563652992248535,1826.4255925690259,1788.2331328857313,0.30042824149131775,0.29472050070762634,0.3619886636734009,0.43989327549934387,0.5362573862075806,0.5216273665428162,0.47964444756507874,0.47455498576164246,0.4399295747280121,0.3993165194988251,0.3851912021636963,0.43439754843711853,0.2750205397605896,0.13215796347776074,NORMAL
-105.04866027832031,100.54185485839844,32.4995231628418,19.919757843017578,6.666609287261963,3.853116750717163,-1.2987918853759766,-2.7994399070739746,-3.8155298233032227,4.8394389152526855,-5.335285186767578,-2.745962619781494,-9.667486190795898,1524.7573705178138,1730.6168279994151,0.42103204131126404,0.589175283908844,0.41370871663093567,0.27670443058013916,0.26960963010787964,0.2650497555732727,0.2561495304107666,0.27145400643348694,0.3843157887458801,0.3748856782913208,0.28957539796829224,0.28719261288642883,0.2407568097114563,0.09369574652777778,NORMAL
